Date,Open,High,Low,Close,Adj Close,Volume
2006-01-03,82.449997,82.550003,80.809998,82.059998,52.550842,11715100
2006-01-04,82.199997,82.500000,81.330002,81.949997,52.480400,9832800
2006-01-05,81.400002,82.900002,81.250000,82.500000,52.832611,7213400
2006-01-06,83.949997,85.029999,83.410004,84.949997,54.401585,8196900
2006-01-09,83.900002,84.250000,83.379997,83.730003,53.620308,6851100
2006-01-10,83.150002,84.120003,83.120003,84.070000,53.838062,5700000
2006-01-11,84.370003,84.809998,83.400002,84.169998,53.902065,5776400
2006-01-12,83.820000,83.959999,83.400002,83.570000,53.517834,4924100
2006-01-13,83.000000,83.449997,82.500000,83.169998,53.261669,6921600
2006-01-17,82.800003,83.160004,82.540001,83.000000,53.152828,8718400
2006-01-18,84.000000,84.699997,83.519997,83.800003,53.665131,10984800
2006-01-19,84.139999,84.389999,83.019997,83.089996,53.210445,6483500
2006-01-20,83.040001,83.050003,81.250000,81.360001,52.102570,8605800
2006-01-23,81.330002,81.919998,80.919998,81.410004,52.134598,6114100
2006-01-24,81.389999,82.150002,80.800003,80.849998,51.775986,6069000
2006-01-25,81.050003,81.620003,80.610001,80.910004,51.814381,6374300
2006-01-26,81.500000,81.650002,80.589996,80.720001,51.692703,7810200
2006-01-27,80.750000,81.769997,80.750000,81.019997,51.884834,6103400
2006-01-30,80.209999,81.809998,80.209999,81.629997,52.275459,5325100
2006-01-31,81.500000,82.000000,81.169998,81.300003,52.064121,6771600
2006-02-01,80.900002,82.239998,80.650002,81.940002,52.473995,5419300
2006-02-02,81.449997,81.589996,80.900002,81.230003,52.019325,6198000
2006-02-03,80.550003,80.769997,79.720001,79.970001,51.212425,9852000
2006-02-06,79.940002,79.949997,78.930000,79.510002,50.917824,9568500
2006-02-07,79.500000,80.190002,79.300003,79.849998,51.135571,5247300
2006-02-08,80.580002,80.900002,80.239998,80.800003,51.873878,5029200
2006-02-09,80.400002,80.800003,79.500000,80.400002,51.617058,7609200
2006-02-10,80.400002,81.459999,80.199997,81.330002,52.214142,5371900
2006-02-13,81.330002,81.910004,80.180000,80.440002,51.642769,5257400
2006-02-14,80.550003,81.449997,80.349998,81.089996,52.060062,6075500
2006-02-15,80.860001,81.500000,80.500000,80.849998,51.905994,5052000
2006-02-16,80.680000,80.910004,80.129997,80.910004,51.944489,5310500
2006-02-17,80.910004,81.029999,80.129997,80.709999,51.816093,5298800
2006-02-21,80.099998,80.750000,79.970001,80.500000,51.681263,5838000
2006-02-22,80.000000,81.650002,79.970001,81.349998,52.226978,5294300
2006-02-23,81.199997,81.339996,80.040001,80.199997,51.488655,4979400
2006-02-24,80.650002,80.650002,79.849998,80.099998,51.424473,3903200
2006-02-27,79.970001,80.889999,79.949997,80.629997,51.764721,3787000
2006-02-28,80.099998,80.550003,79.709999,80.239998,51.514332,5960700
2006-03-01,80.199997,80.809998,79.779999,79.900002,51.296066,5172300
2006-03-02,79.550003,80.209999,79.540001,79.940002,51.321735,4418800
2006-03-03,79.510002,80.830002,79.510002,79.959999,51.334587,4354400
2006-03-06,79.910004,80.639999,79.900002,80.000000,51.360268,4709500
2006-03-07,80.010002,80.790001,79.860001,80.290001,51.546463,4330800
2006-03-08,80.250000,81.599998,80.250000,81.139999,52.092155,5569900
2006-03-09,81.260002,81.980003,80.800003,81.019997,52.015118,4310700
2006-03-10,81.029999,82.250000,81.029999,81.570000,52.368206,4787200
2006-03-13,81.559998,82.400002,81.449997,81.930000,52.599346,4571400
2006-03-14,81.510002,82.989998,81.470001,82.879997,53.209225,4518000
2006-03-15,82.650002,83.760002,82.639999,83.379997,53.530239,5370400
2006-03-16,83.430000,83.720001,82.610001,82.870003,53.202824,4299500
2006-03-17,83.349998,83.410004,82.820000,83.300003,53.478878,6414400
2006-03-20,83.110001,83.750000,82.989998,83.580002,53.658630,3870300
2006-03-21,83.820000,84.989998,83.580002,83.809998,53.806309,7404300
2006-03-22,83.349998,84.680000,83.349998,84.449997,54.217175,4968600
2006-03-23,84.230003,84.269997,82.930000,83.199997,53.414669,5105800
2006-03-24,82.989998,83.720001,82.989998,83.360001,53.517384,4198800
2006-03-27,82.980003,83.260002,82.580002,83.080002,53.337650,3910100
2006-03-28,82.860001,83.389999,82.290001,82.430000,52.920341,4508600
